,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
11,12,tm69997,Richard Pryor: Live in Concert,MOVIE,"Richard Pryor delivers monologues on race, sex, family and his favorite target—himself, live at the Terrace Theatre in Long Beach, California.",1979,R,78,"['comedy', 'documentation']",['US'],,tt0079807,8.1,5141.0,4.718,7.5,0.0
13,16,tm156453,FTA,MOVIE,"A documentary about a political troupe headed by actors Jane Fonda and Donald Sutherland which traveled to towns near military bases in the US in the early 1970s. The group put on shows called ""F.T.A."", which stood for ""F**k the Army"", and was aimed at convincing soldiers to voice their opposition to the Vietnam War, which was raging at the time. Various singers, actors and other entertainers performed antiwar songs and skits during the show.",1972,R,97,"['war', 'documentation', 'music', 'comedy']",['US'],,tt0068562,6.2,418.0,1.268,6.1,0.45454545454545453
14,24,tm259855,We Are All for the Fatherland,MOVIE,"After the 1978 Israeli invasion of Lebanon, children try to sing the national anthem as citizens search for hope in the war-torn South.",1979,,74,['documentation'],"['LB', 'CA', 'FR']",,tt0170799,6.1,47.0,0.6,5.2,0.0
15,32,tm259684,Whispers,MOVIE,"At every station, between sites filled with poetry and nostalgia for a bygone era, the poet's dashed dreams and idealized vision of her country coincide with the director's own.",1980,,93,['documentation'],"['CA', 'FR', 'LB']",,tt0170803,7.8,78.0,0.6,5.0,0.5
30,51,tm20712,Eddie Murphy Raw,MOVIE,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",1987,R,90,"['comedy', 'documentation']",['US'],,tt0092948,7.6,19757.0,7.992000000000001,7.3,0.47058823529411764
36,60,tm21953,Sam Kinison: Breaking the Rules,MOVIE,"This is a great performance. Through yelling and energetic story-telling, he talks about marriage, drugs, being arrested (thanks to his ex-wife), pleasing women, religion, and much, much more.",1987,R,50,"['comedy', 'documentation']",['US'],,tt0307403,7.2,660.0,1.843,7.2,0.2
37,62,tm152839,Tim Allen: Men Are Pigs,MOVIE,"Comedian Tim Allen shares his enthusiasm for power tools, automobiles, grunting, and the myriad obsessions of the American male in this special for the Showtime premium cable network, which was aired a few years before he rose to stardom with the television sitcom Home Improvement.",1990,,30,"['comedy', 'documentation']",['US'],,tt0259057,6.1,360.0,2.482,6.3,0.0
38,64,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",1982,R,81,"['comedy', 'documentation']",['GB'],,tt0084352,7.9,15230.0,6.832999999999998,7.4,0.0
110,163,tm320211,Children of God,MOVIE,"A former member examines the lingering effects of being raised in the Family, a cult whose disturbing practices include the sexual abuse of children.",1994,,63,['documentation'],['GB'],,tt6051792,6.3,612.0,0.685,6.4,0.0
112,168,tm64817,Jerry Seinfeld: I'm Telling You for the Last Time,MOVIE,"Taped for HBO in August 1998, on the final date of Jerry Seinfeld's tour appearances at New York City's Broadhurst Theater, I'm Telling You for the Last Time presents the standup comedian's so-called ""final"" standup, or at least his final tour with the standup material that made him famous.",1998,G,75,"['comedy', 'documentation']",['US'],,tt0500140,7.9,5879.0,5.822,7.6,0.2857142857142857
114,173,tm63514,The Last Days,MOVIE,"Five Jewish Hungarians, now U.S. citizens, tell their stories: before March, 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April, 1945.",1998,PG-13,87,"['drama', 'history', 'war', 'documentation']",['US'],,tt0174852,7.9,4378.0,3.766,7.8,0.2857142857142857
115,174,tm21911,Sam Kinison: Live in Vegas,MOVIE,"Comedy / Music/Musical - In the town that knows no limits, Kinison gives a completely raw and uncensored performance at the very height of his career. Filled with scorching comedy, hot women and sizzling rock 'n roll, this rarely seen live show encapsulates the energy, verve and relentless brand of comedy that was unique to Kinison.",1991,,72,"['comedy', 'music', 'documentation']",['US'],,tt0249934,6.6,276.0,0.6559999999999999,6.0,0.0
116,175,tm188970,Bill Hicks: Revelations,MOVIE,"Bill Hicks in the height of his genius. Recorded at the Dominion Theatre in London, Hicks opens our eyes and minds to the hypocrisy and ludicrousness of the world around us.",1993,,74,"['comedy', 'documentation']",['GB'],,tt0152183,8.5,3098.0,3.784,8.1,0.0
118,181,tm104933,Sinbad: Son of a Preacher Man,MOVIE,"Experience veteran comedian Sinbad as he returns to his college town of Denver and performs at the Paramount Theatre for this next installment of his famed HBO Comedy Specials. Sinbad: Son of a Preacher Man is a self-styled monologue that comments on the perils of skiing, para-sailing during a bad vacation, fashion trends in lingerie, and more!",1996,,56,"['comedy', 'documentation']",['US'],,tt0938333,6.8,116.0,1.536,5.8,0.0
120,188,tm57169,Monty Python: Live at Aspen,MOVIE,"In March 1998 in Aspen, Colorado, the surviving members of the Monty Paython team - John Cleese, Terry Gilliam, Eric Idle, Terry Jones and Michael Palin - shared a stage together for the first time in 18 years. Even more remarkably, Graham Chapman was there too....in an urn! The occasion for this renuion was the US Comedy Arts Festival Tribute to Monty Python, hosted by Robert Klien in front of a live audience.",1998,,58,"['comedy', 'documentation']","['GB', 'US']",,tt0287570,7.8,1096.0,2.681,6.9,0.2
123,197,tm7951,Tim Allen: Rewires America,MOVIE,This is arguably Tim Allen's best stand-up show ever and this show truly solidified Tim Allen's unique slant on masculinity becoming the backbone for his TV show “Home Improvement.”,1991,PG,30,"['comedy', 'documentation']",['US'],,tt0294967,6.0,198.0,2.297,7.0,0.0
125,203,tm64729,Sinbad: Nothin' but the Funk,MOVIE,"Enjoy Comedic Superstar Sinbad as he gives us one of his most stellar stand up performances, shot on the beautiful island of Aruba at the Guillermo P. Trinidad Theatre. As always, Sinbad shows why he’s a veteran in comedy since the 80’s, with an entertaining show that the entire family can enjoy.",1998,,56,"['comedy', 'documentation']",['US'],,tt0938332,6.3,65.0,1.83,5.2,0.0
126,204,tm184224,Sinbad: Afros and Bellbottoms,MOVIE,"Sinbad brings the '70s back with a nostalgic stand-up special dedicated to the films, fashion and other flashbacks from that era.",1993,PG-13,60,"['comedy', 'documentation']",['US'],,tt0938331,7.8,172.0,3.793,5.5,0.5
127,206,tm34391,Before the Flying Circus,MOVIE,"Discover how six seemingly ordinary but supremely talented men became Monty Python, sketch comedy's inspired group of lunatics who turned such unlikely sources of inspiration as Spam, dead parrots and the Inquisition into enduring punch lines. This entertaining documentary includes interviews with members of the troupe, as well as home movies, photos and rare recordings from Monty Python's early years.",2000,,55,"['comedy', 'documentation']",['GB'],,tt9230920,7.3,168.0,1.444,8.5,0.17647058823529413
160,253,tm105329,Road to Perdition,MOVIE,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",2002,R,117,"['thriller', 'documentation', 'drama', 'crime']",['US'],,tt0257044,7.7,265216.0,18.739,7.4,0.2857142857142857
193,291,tm116324,Jackass: The Movie,MOVIE,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",2002,R,88,"['comedy', 'documentation', 'action']",['US'],,tt0322802,6.6,94423.0,25.23,6.3,0.1956521739130435
195,293,tm23935,The Lake House,MOVIE,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",2006,PG,99,"['drama', 'thriller', 'fantasy', 'romance', 'documentation']",['US'],,tt0410297,6.8,149070.0,16.31,7.0,0.4230769230769231
235,344,tm112381,Comedian,MOVIE,"A look at the work of two stand-up comics, Jerry Seinfeld and a lesser-known newcomer, detailing the effort and frustration behind putting together a successful act and career while living a life on the road.",2002,R,82,"['comedy', 'documentation']",['US'],,tt0328962,6.9,6985.0,4.854,6.7,0.23728813559322035
239,351,tm186461,No Direction Home: Bob Dylan,MOVIE,"A chronicle of Bob Dylan's strange evolution between 1961 and 1966 from folk singer to protest singer to ""voice of a generation"" to rock star.",2005,G,208,"['documentation', 'music']","['GB', 'US', 'JP']",,,,,7.58,7.7,0.25
244,357,tm76428,Jackass 2.5,MOVIE,"The crew have now set off to finish what as left over from Jackass 2.0, and in this version they have Wee Man use a 'pee' gun on themselves, having a mini motor bike fracas in the grocery mall, a sperm test, a portly crew member disguised as King Kong, as well as include three episodes of their hilarious adventures in India.",2007,,61,"['documentation', 'comedy']",['US'],,,,,28.197,6.1,0.14705882352941177
247,361,tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",2006,R,91,"['thriller', 'horror', 'documentation']",['US'],,tt0420294,5.8,72845.0,57.76300000000001,6.1,0.42105263157894735
260,382,ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,"A 2009 television documentary series in six parts that covers 40 years of the surreal comedy group Monty Python, from Flying Circus to present day projects such as the musical Spamalot. The series highlights their childhood, schooling and university life, and pre-Python work. The series featured new interviews with surviving members John Cleese, Terry Gilliam, Eric Idle, Terry Jones and Michael Palin, alongside archive interview footage of Graham Chapman and interviews with several associates of the Pythons, including Carol Cleveland, Neil Innes and Chapman's partner David Sherlock, along with commentary from modern comedians.",2009,TV-MA,55,"['comedy', 'documentation']",['US'],1.0,tt1422182,8.1,1768.0,2.422,7.9,0.0
268,400,tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,"Comedian Katt Williams (aka Money Mike) showcases his laugh out loud comedic talents in his first ever HBO stand-up comedy DVD taped in front of a live audience. A native of Cincinnati, Ohio, Williams worked his way up the comedy club ladder before landing key television and film roles that displayed his flashy, sassy, streetwise style.",2006,,46,"['comedy', 'documentation']",['US'],,tt0865482,7.6,1819.0,3.787,6.5,0.3333333333333333
271,409,tm38896,From Within,MOVIE,"When the citizens of a small evangelical town systematically begin committing suicide, a young girl struggling to reconcile her Christian upbringing with her desire to experience the outside world finds her faith put to the ultimate test.",2008,R,89,"['horror', 'thriller', 'documentation', 'war', 'european']",['US'],,tt1673402,5.6,7650.0,7.282,5.6,0.25
272,415,tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,"From an inauspicious beginning performing comedy routines in the back of a burger joint in New York, unorthodox stand-up star Zach Galifianakis has made a splash on the scene with his inimitable brand of humor. In this live show filmed at San Francisco's Purple Onion nightclub, the versatile funnyman serves up a healthy dose of his signature wit.",2007,,61,"['comedy', 'documentation']",['US'],,tt0804558,7.2,3977.0,4.43,7.0,0.25
279,429,tm99776,Whitney Cummings: Money Shot,MOVIE,"Taped at Washington D.C.’s Sidney Harmon Hall, “Whitney Cummings: Money Shot” features Cummings commenting on male strippers, fake boobs and getting spanked in the bedroom, among other things, in this hilarious performance. It’s not every day a funny lady reveals the best way to punish a boyfriend, what it’s really like to date a vampire, the similarities between The Food Network and porn and the “emotional ninja” tactics all women have at their disposal!",2010,,48,"['comedy', 'documentation']",['US'],,tt1659261,6.2,917.0,2.718,5.9,0.0
280,431,tm139349,Jim Gaffigan: King Baby,MOVIE,"The greatly anticipated follow up to the platinum selling Beyond the Pale. In this Austin performance that capped off the 2008 sold-out stand up tour, Gaffigan does not let the audience catch their breath. This all-new show proves no other comedian working today can romanticize laziness and over-indulgence like Jim Gaffigan.",2009,,72,"['comedy', 'documentation']",['US'],,tt1390471,7.7,2564.0,4.283,7.0,0.0
283,438,tm25842,A Lion in the House,MOVIE,Five families struggle with the ups and downs of cancer treatment over the course of six years.,2006,,225,['documentation'],['US'],,tt0492472,8.7,324.0,2.821,6.5,0.2857142857142857
286,447,tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,"Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in this live stand-up performance where he makes fun of everything and everybody - especially himself.",2009,R,73,"['comedy', 'documentation']",['US'],,tt1420554,7.5,4411.0,6.2360000000000015,7.3,0.0
288,461,tm175687,Sir! No Sir!,MOVIE,"Sir! No Sir! is a documentary film about the anti-war movement within the ranks of the United States Military during the Vietnam War. It consists in part of interviews with Vietnam veterans explaining the reasons they protested the war or even defected. The film tells the story of how, from the very start of the war, there was resentment within the ranks over the difference between the conflict in Vietnam and the ""good wars"" that their fathers had fought. Over time, it became apparent that so many were opposed to the war that they could speak of a movement.",2005,,85,"['war', 'documentation']",['US'],,tt0469589,7.6,783.0,2.089,7.0,0.2
289,465,tm352243,Interview with a Serial Killer,MOVIE,"In this jailhouse interview, Arthur Shawcross, the Genesee River Killer, shares candid details of his crimes and his surprising family bonds.",2008,PG-13,44,"['documentation', 'crime']",['US'],,tt6978288,5.9,611.0,1.378,5.1,0.0
290,466,ts98316,Edge of the Universe,SHOW,"Leading astronomers reveal the latest discoveries about death-trap planets, asteroids, comets and other wonders of the cosmos.",2002,TV-G,49,['documentation'],['GB'],1.0,tt6951568,7.2,208.0,1.139,,0.0
292,474,tm30289,Jeff Dunham: Arguing with Myself,MOVIE,"A recorded live performance of ventriloquist Jeff Dunham portrays a comedian whose revival of an old-fashioned art has made ventriloquism more relevant to modern societal concerns. Starring his six main characters, from Bubba Jay, a Nascar-obsessed hick, to Peanut, a flamboyant gay monkey, Dunham’s puppets have dirty but inoffensive senses of humor that mock the American Dream.",2006,PG-13,76,"['comedy', 'documentation']",['US'],,tt0806102,8.0,4000.0,5.4060000000000015,6.6,0.5
297,515,ts19384,A Lion in the House,SHOW,Five families struggle with the ups and downs of cancer treatment over the course of six years.,2006,TV-14,190,['documentation'],['US'],1.0,,,,1.487,7.5,0.5
298,537,tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,"The affable, towheaded comic demonstrates his hysterical brand of self-effacing comedy and deadpan delivery at two sold-out shows at Chicago's Vic Theater. It's OK to laugh at this pale white guy...'cause nobody's laughing at Jim Gaffigan harder than Jim Gaffigan!",2006,,72,"['comedy', 'documentation']",['US'],,tt0815456,7.8,3974.0,4.112,7.1,0.0
299,540,tm44634,Kevin James: Sweat the Small Stuff,MOVIE,"Television's ""King of Queens"" reigns again in this Comedy Central special -- the network's first-ever hour-long show devoted entirely to one comic, taped live in July 2001 at New York City's Hudson Theatre. James riffs on life's many ""royal"" pains, including waiting in line with strangers, negotiating with the airport ticket counter clerk, underwear wedgies, boringly slow answering machine messages and more.",2001,,42,"['comedy', 'documentation']",['US'],,tt0305727,7.4,1087.0,1.596,7.4,0.0
300,542,tm52352,This Is the Life,MOVIE,"In 1989, a collective of young hip hop artists gathered at a health food café in South Central Los Angeles. Their mandate? To reject gang culture and expand the musical boundaries of hip hop. DuVernay's documentary chronicles the historic legacy of the Good Life Cafe — the open mic nights that became an L.A. institution, the eclectic array of talented young MCs that emerged there, the alternative hip hop movement they developed, and their worldwide influence on the artform.",2008,,97,"['music', 'documentation']",['US'],,tt1178658,6.3,264.0,1.859,7.4,0.38235294117647056
304,570,tm241875,Frank & Cindy,MOVIE,"Frank & Cindy is a deeply personal documentary about Frank Garcia, an '80s one-hit wonder musician, and his blonde bombshell wife Cindy, who makes him live in the basement.",2007,,73,"['documentation', 'music', 'drama']",['US'],,tt0986354,6.9,348.0,0.943,7.0,0.3333333333333333
306,579,tm308960,Gina Yashere: Skinny B*tch,MOVIE,"Gina Yashere's performance on American TV's Last Comic Standing has led to commitments in the USA. Back in the UK for just a month, here she is on a tour doing all her best bits, new and old.",2008,,57,"['comedy', 'documentation']",['GB'],,tt1722436,6.5,86.0,0.955,6.5,0.5
307,580,tm144835,Sergio,MOVIE,"Charismatic, charming and complex, Sérgio Vieira de Mello was the world's go-to guy, a man who could descend into the most dangerous places, charm the worst war criminals, and somehow protect the lives of the ordinary people to whom he'd devoted his life. The documentary tells the story of his most treacherous mission ever... a mission in which his own life hangs in the balance.",2009,,94,['documentation'],['US'],,tt1333656,7.4,887.0,2.51,8.1,0.42857142857142855
308,597,tm38454,Jeff Dunham's Very Special Christmas Special,MOVIE,The multi-platinum selling comedian performs his first holiday-themed stand-up special with his friends.,2008,PG-13,85,"['comedy', 'documentation']",['US'],,tt1295909,7.4,3042.0,2.5810000000000004,6.9,0.0
347,680,ts20556,Teen Mom 2,SHOW,"Jenelle, Chelsea, Kailyn, and Leah are four young women navigating complicated lives. It's not always easy being a young mom.",2011,TV-14,41,"['reality', 'romance', 'documentation', 'comedy']",['US'],11.0,tt10349554,4.5,28.0,11.811,6.6,0.2
349,684,ts27835,MeatEater,SHOW,"Hunter, author, cook and conservationist Steven Rinella treks into the world's most remote, beautiful regions, bringing game meat from field to table.",2012,TV-14,22,['documentation'],['US'],10.0,tt2169245,7.5,1486.0,7.81,9.0,0.0
353,693,tm176507,Jackass 3.5,MOVIE,"Johnny Knoxville of 'Jackass' releases unused material of stunts, tricks, antics and shenanigans shot during the production of 'Jackass 3D' that didn't make it into the film, as well as the hilarious outtakes.",2011,,85,"['comedy', 'documentation', 'action']",['US'],,,,,19.565,6.3,0.3076923076923077
358,702,tm72845,John Mulaney: New in Town,MOVIE,"Stand-up comedian John Mulaney tackles such red-hot topics as quicksand, Motown singers and an elderly man he once met in a bathroom.",2012,,58,"['comedy', 'documentation']",['US'],,tt2246779,8.2,6729.0,4.732,8.1,0.0
364,712,tm161904,Bully,MOVIE,"This year, over 5 million American kids will be bullied at school, online, on the bus, at home, through their cell phones and on the streets of their towns, making it the most common form of violence young people in this country experience. The Bully Project is the first feature documentary film to show how we've all been affected by bullying, whether we've been victims, perpetrators or stood silent witness. The world we inhabit as adults begins on the playground. The Bully Project opens on the first day of school. For the more than 5 million kids who'll be bullied this year in the United States, it's a day filled with more anxiety and foreboding than excitement. As the sun rises and school busses across the country overflow with backpacks, brass instruments and the rambunctious sounds of raging hormones, this is a ride into the unknown.",2011,PG-13,92,"['drama', 'documentation']",['US'],,tt1682181,7.4,10266.0,6.651,7.2,0.0
370,730,tm183039,Donald Glover: Weirdo,MOVIE,"Fearlessly funny stand-up comic and sitcom star Donald Glover puts on a live show in New York, confessing his love for Cocoa Puffs and Toys ""R"" Us.",2012,,65,"['comedy', 'documentation']",['US'],,tt2345525,7.4,3584.0,5.7429999999999986,6.8,0.0
371,734,tm174190,Undefeated,MOVIE,"Set against the backdrop of a high school football season, Dan Lindsay and T.J. Martin’s documentary UNDEFEATED is an intimate chronicle of three underprivileged student-athletes from inner-city Memphis and the volunteer coach trying to help them beat the odds on and off the field.  For players and coaches alike, the season will be not only about winning games — it will be about how they grapple with the unforeseeable events that are part of football and part of life.",2011,PG-13,113,"['documentation', 'sport']",['US'],,tt1860355,7.7,7073.0,6.591,7.7,0.0
380,777,tm181856,Jeff Dunham: Controlled Chaos,MOVIE,"Jeff Dunham is back in his fourth concert event, with all-new material. All the favorites are here: Walter, the grumpy retiree; furry and manic Peanut; Jose Jalapeño, the spicy pepper from south of the border; plus bumbling skeletal Achmed the Dead Terrorist. Dunham is also joined by two never-before-seen characters certain to unleash their own unique havoc on stage.",2011,,90,"['comedy', 'documentation']",['US'],,tt2058636,7.4,2296.0,2.89,6.3,0.0
381,789,tm164090,Lavell Crawford: Can a Brother Get Some Love?,MOVIE,"""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love -- and the laughs. Jokes cover the hilarity of presidential politics and the social scene in heaven.",2011,NC-17,90,"['comedy', 'documentation']",['US'],,tt2084872,6.9,234.0,2.301,6.5,0.0
406,854,tm148147,Big Eyes,MOVIE,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.",2014,PG-13,106,"['drama', 'documentation', 'romance', 'crime']","['CA', 'US']",,tt1126590,7.2,51.0,11.98,6.997999999999998,0.39705882352941174
413,861,tm175843,Dark Skies,MOVIE,"From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.",2013,PG-13,97,"['scifi', 'thriller', 'horror', 'documentation']",['US'],,tt2387433,6.3,75663.0,22.342,6.3,0.3793103448275862
428,877,ts20280,Marco Polo,SHOW,"An epic adventure that follows the early years of the famous explorer as he travels the exotic Silk Road to the great Kublai Khan’s court. But Marco soon finds that navigating the Khan’s world of greed, betrayal, sexual intrigue and rivalry will be his greatest challenge yet, even as he becomes a trusted companion to the Khan in his violent quest to become the Emperor of the World.",2014,TV-MA,55,"['action', 'drama', 'history', 'documentation']",['US'],2.0,tt2189461,8.0,71735.0,22.636,7.4,0.3333333333333333
451,911,tm148976,The Battered Bastards of Baseball,MOVIE,Hollywood veteran Bing Russell creates the only independent baseball team in the country—alarming the baseball establishment and sparking the meteoric rise of the 1970s Portland Mavericks.,2014,R,80,"['documentation', 'sport']",['US'],,tt3445270,8.0,4043.0,6.367000000000001,7.6,0.05555555555555555
454,914,tm151716,Cowspiracy: The Sustainability Secret,MOVIE,"Follow the shocking, yet humorous, journey of an aspiring environmentalist, as he daringly seeks to find the real solution to the most pressing environmental issues and true path to sustainability.",2014,,90,['documentation'],['US'],,tt3302820,8.2,25133.0,6.207000000000002,7.8,0.0
460,924,tm149038,Bill Burr: I'm Sorry You Feel That Way,MOVIE,"Fresh, unflinching and devastatingly honest, Bill Burr lets loose in this feature length comedy special. Burr shares his essential tips for surviving the zombie apocalypse, exposes how rom-coms ruin great sex and explains how too many childhood hugs may be the ultimate downfall of man.",2014,,80,"['comedy', 'documentation']",['US'],,tt3823690,8.3,8084.0,6.745,7.6,0.0
465,932,tm138431,Virunga,MOVIE,"Virunga in the Democratic Republic of the Congo is Africa’s oldest national park, a UNESCO world heritage site, and a contested ground among insurgencies seeking to topple the government that see untold profits in the land. Among this ongoing power struggle, Virunga also happens to be the last natural habitat for the critically endangered mountain gorilla. The only thing standing in the way of the forces closing in around the gorillas: a handful of passionate park rangers and journalists fighting to secure the park’s borders and expose the corruption of its enemies. Filled with shocking footage, and anchored by the surprisingly deep and gentle characters of the gorillas themselves, Virunga is a galvanizing call to action around an ongoing political and environmental crisis in the Congo.",2014,,90,"['documentation', 'war']","['CD', 'GB']",,tt3455224,8.2,11476.0,5.9620000000000015,8.0,0.3333333333333333
467,935,tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,"Mike Birbiglia shares a lifetime of romantic blunders and misunderstandings. On this painfully honest but hilarious journey, Birbiglia struggles to find reason in an area where it may be impossible to find: love.",2013,,75,"['comedy', 'documentation', 'romance']",['US'],,tt2937390,8.0,3331.0,3.358,7.5,0.5
469,937,tm185208,Elena,MOVIE,"Petra heads to New York in search of her older sister after a long time of being separated. They are both movie actresses and heirs of the wounds of the Brazilian dictatorship. But Petra has only a few clues: home movies, newspaper clippings, a diary...",2013,PG-13,82,"['documentation', 'european', 'drama', 'family']","['US', 'BR']",,tt2475154,7.6,1823.0,4.427,7.4,0.0
475,948,tm152904,Tom Segura: Completely Normal,MOVIE,An original stand-up comedy special written and performed by comedian Tom Segura.,2014,,74,"['comedy', 'documentation']",['US'],,tt3500822,7.7,2663.0,3.08,7.2,0.0
476,949,tm172710,We Steal Secrets: The Story of WikiLeaks,MOVIE,"Julian Assange. Bradley Manning. Collateral murder. Cablegate. WikiLeaks. These people and terms have exploded into public consciousness by fundamentally changing the way democratic societies deal with privacy, secrecy, and the right to information, perhaps for generations to come. We Steal Secrets: The Story of WikiLeaks is an extensive examination of all things related to WikiLeaks and the larger global debate over access to information.",2013,R,127,['documentation'],['US'],,tt1824254,6.9,7934.0,6.159,6.6,0.21428571428571427
478,951,ts35628,Some Assembly Required,SHOW,"When fourteen-year-old Jarvis Raines gets a chemistry set from his Aunt Marlene for Christmas, he assumes it's just another boring gift. Boy is he wrong! The contents create a chemical reaction that destroys his houseso much for a Merry Christmas! After getting not even an apology from the manufacturer, Knickknack Toys, Jarvis takes them to court, wins, and ends up owning the company!",2014,TV-G,24,"['comedy', 'documentation', 'reality']",['CA'],4.0,tt2931868,8.5,22.0,12.121,6.8,0.2857142857142857
480,957,tm187390,The Square,MOVIE,"The Square looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",2013,,88,"['documentation', 'drama', 'history']","['US', 'EG', 'GB']",,tt2486682,8.1,8949.0,5.434,7.8,0.25
483,963,tm171929,The Short Game,MOVIE,"Each year, the world’s best 7 year-old golfers descend on Pinehurst, North Carolina to compete in the World Championships of Junior Golf. The Short Game follows eight of these very young athletes on their quest to become the sport’s next phenom.",2013,PG,100,"['documentation', 'sport']",['US'],,tt2466830,7.3,1570.0,3.553,7.3,0.0
486,969,tm215339,Ralphie May: Imperfectly Yours,MOVIE,Standup in Las Vegas.,2013,,69,"['comedy', 'documentation']",['US'],,tt3219820,5.4,154.0,2.254,5.0,0.0
487,971,tm139922,"The Other One: The Long, Strange Trip of Bob Weir",MOVIE,"Drop out of school to ride with the Merry Pranksters. Form America’s most enduring jam band. Become a family man and father. Never stop chasing the muse. Bob Weir took his own path to and through superstardom as rhythm guitarist for The Grateful Dead. Mike Fleiss re-imagines the whole wild journey in this magnetic rock doc and concert film, with memorable input from bandmates, contemporaries, followers, family, and, of course, the inimitable Bob Weir himself.",2014,,85,"['music', 'documentation']",['US'],,tt3692768,7.3,1677.0,1.52,7.3,0.0
490,979,tm199408,Monty Python: The Meaning of Live,MOVIE,"With unprecedented access, this program reveals the humour, chaos and passion that went into bringing the Flying Circus to the stage cumulating in the legendary One Down, Five To Go.",2014,,96,"['documentation', 'comedy']",['GB'],,tt4256544,7.6,598.0,1.714,7.4,0.0
492,981,tm148597,Monty Python: Live (Mostly),MOVIE,"Celebrate the last night of the Pythons on the big screen! - With John Cleese, Eric Idle, Terry Gilliam, Terry Jones and Michael Palin.",2014,R,138,"['documentation', 'comedy', 'music']",['GB'],,tt3872778,7.6,2623.0,3.875,7.1,0.07142857142857142
495,1012,tm149578,Mission Blue,MOVIE,"Feature documentary about legendary oceanographer, marine biologist, environmentalist and National Geographic Explorer-in-Residence Sylvia Earle, and her campaign to create a global network of protected marine sanctuaries",2014,PG,94,"['documentation', 'drama']",['US'],,tt2004304,7.9,1991.0,4.029,7.5,0.3333333333333333
497,1015,tm360904,The Meaning of Monty Python,MOVIE,"A discussion between John Cleese, Michael Palin, Eric Idle, Terry Gilliam and Terry Jones about their film The Meaning of Life",2013,,60,['documentation'],['US'],,,,,2.898,7.5,0.0
498,1018,tm236725,My Beautiful Broken Brain,MOVIE,"A profoundly personal voyage into the complexity, fragility and wonder of the human brain, after Lotje Sodderland miraculously survives a hemorrhagic stroke and finds herself starting again in an alien world, bereft of language and logic. This feature documentary takes us on a genre-twisting tale that is by turns excruciating and exquisite - from the devastating consequences of a first-time neurological experiment, through to the extraordinary revelations of her altered sensory perception.",2014,,84,['documentation'],['GB'],,tt3815136,7.0,2286.0,3.201,7.1,0.2857142857142857
