,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
2169,4934,ts94677,Worst Roommate Ever,SHOW,Violent con artists. Stone-cold killers. These terrifying true stories unveil some of the worst cohabitation experiences one could ever imagine.,2022,TV-MA,47,"['crime', 'documentation', 'drama', 'thriller']",['US'],1.0,tt8323702,8.1,8.0,4.457,6.9,0.4
2170,4937,tm413169,Peter Rabbit 2: The Runaway,MOVIE,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",2021,PG,93,"['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama']","['AU', 'US']",,tt8376234,6.2,11233.0,130.31799999999998,7.2,0.23809523809523808
2173,4944,ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,He dined with the powerful. He preyed on the vulnerable. Beneath a smiling exterior was the horrifying darkness of a sadistic serial killer.,2022,TV-MA,61,"['documentation', 'crime']",['US'],1.0,tt18970124,7.1,6665.0,94.08,7.4,0.0
2174,4945,ts314594,Catching Killers,SHOW,"The investigators behind infamous serial killer cases reveal the harrowing, chilling details of their extraordinary efforts in this true crime series.",2021,TV-MA,41,"['crime', 'documentation']",['US'],2.0,tt15723914,7.1,3250.0,12.505999999999998,7.0,0.42857142857142855
2179,4958,tm1159163,Fistful of Vengeance,MOVIE,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,2022,R,94,"['fantasy', 'action', 'crime', 'drama']",['US'],,tt14158554,4.4,6341.0,211.567,5.4,0.38461538461538464
2181,4962,ts272980,The One,SHOW,"Love -- and lies -- spiral when a DNA researcher helps discover a way to find the perfect partner, and creates a bold new matchmaking service.",2021,TV-MA,42,"['drama', 'scifi', 'thriller', 'crime', 'action']",['GB'],1.0,tt13879466,6.6,12552.0,13.554,6.9,0.2857142857142857
2186,4969,tm1141594,Brazen,MOVIE,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,2022,,94,"['thriller', 'romance', 'crime', 'drama']",['US'],,tt13978306,4.1,11753.0,182.054,4.9,0.4444444444444444
2187,4971,ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,"In 1990, two men dressed as cops con their way into a Boston museum and steal a fortune in art. Take a deep dive into this daring and notorious crime.",2021,TV-MA,53,"['crime', 'documentation', 'history']",['US'],1.0,tt14223858,6.5,4328.0,5.515,6.9,0.19047619047619047
2188,4973,tm459789,The Lovebirds,MOVIE,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",2021,R,87,"['romance', 'comedy', 'action', 'thriller', 'crime']",['US'],,tt8851668,6.0,25697.0,9.076,5.8,0.4857142857142857
2189,4974,ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,The notorious Cecil Hotel grows in infamy when guest Elisa Lam vanishes. A dive into crime's darkest places.,2021,TV-MA,55,"['documentation', 'crime', 'thriller']",['US'],1.0,tt13837672,5.9,16799.0,18.971,7.2,0.25
2190,4975,tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,"When the young founder of a collapsing cryptocurrency exchange dies unexpectedly, irate investors suspect there's more to his death than meets the eye.",2022,R,90,"['documentation', 'crime']",['GB'],,tt15479902,6.3,4444.0,24.834,6.0,0.0
2191,4977,tm1134087,Borrego,MOVIE,"A young botanist relocates to a small desert town to study an invasive plant species. While out on research, she comes to the aid of a downed plane only to find herself taken captive by an inexperienced drug mule who forces her to lead a trek across the sweltering desert to his drop. A local sheriff is drawn into the hunt as his rebellious daughter sets out to find the missing botanist, all the while being pursued by a local drug receiver.",2022,R,102,"['crime', 'thriller']",['US'],,tt12676006,5.7,4122.0,222.814,6.1,0.3333333333333333
2192,4978,ts343599,Jimmy Savile: A British Horror Story,SHOW,"Jimmy Savile was one of the United Kingdom’s most beloved TV personalities. Shortly after his death in 2011, an investigation prompted more than 450 horrific allegations of sexual assault and abuse, with victims as young as 5.",2022,TV-MA,85,"['documentation', 'crime']",['GB'],1.0,tt18970454,6.7,6536.0,3.341,6.8,0.0
2196,4992,ts192196,Q-Force,SHOW,A handsome secret agent and his team of LGBTQ superspies embark on extraordinary adventures.,2021,TV-MA,27,"['animation', 'action', 'comedy', 'crime', 'fantasy', 'scifi']",['US'],1.0,tt10140028,6.3,5294.0,10.637,7.2,0.5
2201,5005,tm1020820,Night Teeth,MOVIE,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive.",2021,,107,"['crime', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']","['GB', 'US']",,tt10763820,5.6,17526.0,68.07300000000001,6.5,0.3
2210,5019,ts288087,Sophie: A Murder in West Cork,SHOW,A shocking murder in rural Ireland sets off an increasingly convoluted quest for justice that spans decades and cuts across national borders.,2021,TV-14,55,"['documentation', 'crime', 'thriller', 'history']",['GB'],1.0,tt14681732,6.8,5234.0,6.016,6.5,0.0
2242,5094,tm1082314,Untold: Malice at the Palace,MOVIE,"Key figures from an infamous November 19th 2004 incident between players and fans at an NBA game in Michigan discuss the fight, its fallout and its lasting legacy.",2021,R,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7699.0,8.49,7.0,0.3
2250,5128,ts220553,The Irregulars,SHOW,"Set in Victorian London, the series follows a gang of troubled street teens who are manipulated into solving crimes for the sinister Doctor Watson and his mysterious business partner, the elusive Sherlock Holmes.",2021,TV-14,53,"['crime', 'drama', 'fantasy', 'thriller', 'scifi']",['GB'],1.0,tt10893694,5.9,14927.0,10.125,7.5,0.3333333333333333
2260,5147,ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,"The Son of Sam case grew into a lifelong obsession for journalist Maury Terry, who became convinced that the murders were linked to a satanic cult.",2021,TV-MA,60,"['crime', 'documentation', 'history']",['US'],1.0,tt13156316,7.0,8500.0,10.533,7.3,0.0
2287,5225,tm362072,Monster,MOVIE,"The story of Steve Harmon, a 17-year-old honor student whose world comes crashing down around him when he is charged with felony murder.",2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt2850272,6.5,5770.0,14.441,6.5,0.2857142857142857
2288,5226,tm1120509,Never Back Down: Revolt,MOVIE,A woman who is kidnapped and forced to compete in elite underground fights and has to battle her way out to freedom.,2021,R,89,"['action', 'crime', 'drama', 'sport']",['US'],,tt13470094,4.0,535.0,81.744,6.6,0.5
2295,5245,tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,"An examination that goes beyond the celebrity-driven headlines and dives into the methods used by Rick Singer, the man at the center of the shocking 2019 college admissions scandal, to persuade his wealthy clients to cheat an educational system already designed to benefit the privileged.",2021,R,100,"['drama', 'documentation', 'crime']",['US'],,tt14111734,6.9,8190.0,8.255,7.0,0.2916666666666667
2320,5364,tm1047190,The Phantom,MOVIE,"Carlos DeLuna was arrested in 1993 aged 21 for the murder of Wanda Lopez, and protested his innocence until his execution, declaring that it was another Carlos who committed the crime.",2021,,81,"['documentation', 'crime']","['US', 'GB']",,tt14597294,6.5,759.0,3.462,6.1,0.0
2333,5419,ts346034,Blood Sisters,SHOW,"Connected by a dangerous secret, best friends Sarah and Kemi are forced to flee after a wealthy groom disappears at his own engagement party.",2022,TV-MA,57,"['drama', 'crime', 'thriller']","['US', 'NG']",1.0,tt19398068,5.0,867.0,6.182,8.7,0.4444444444444444
2345,5470,ts297763,Myth and Mogul: John DeLorean,SHOW,"In the automotive world, John DeLorean rose from engineer to executive to icon. But under the hood of his self-created legend lies darkness and deceit.",2021,TV-14,44,"['documentation', 'crime']",['US'],1.0,tt14968268,6.8,1056.0,3.793,6.9,0.0
2349,5480,tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,Serial killer Dennis Nilsen narrates his life and horrific crimes via a series of chilling audiotapes recorded from his jail cell.,2021,R,84,"['documentation', 'crime']",['GB'],,tt15085784,6.3,3301.0,5.426,6.2,0.0
2360,5551,tm1030283,Why Did You Kill Me?,MOVIE,The line between justice and revenge blurs when a devastated family uses social media to track down the people who killed 24-year-old Crystal Theobald.,2021,R,83,"['crime', 'documentation']",['US'],,tt14318430,5.6,4175.0,14.666,6.2,0.5
2361,5554,tm1039422,Nail Bomber: Manhunt,MOVIE,"This documentary examines the 1999 London bombings that targeted Black, Bangladeshi and gay communities, and the race to find the far-right perpetrator. He terrorized a city, seeking to ignite a race war but justice was served by those who wouldn't let his hate win.",2021,,72,"['crime', 'history', 'documentation']",['GB'],,tt12939812,6.3,2142.0,9.516,6.6,0.16666666666666666
2364,5574,ts343426,Senzo: Murder of a Soccer Star,SHOW,"Soccer player Senzo Meyiwa was a national hero before his killing shocked South Africa. Who did it, and why? This docuseries dives into the evidence.",2022,TV-MA,42,"['crime', 'sport', 'documentation']","['ZA', 'US']",1.0,tt18954258,5.2,187.0,2.052,10.0,0.0
2370,5594,tm856634,Jagame Thandhiram,MOVIE,"When a clever, carefree gangster is recruited to help an overseas crime lord take down a rival, he is caught off guard by the moral dilemmas that follow.",2021,,158,"['comedy', 'crime', 'action', 'drama', 'thriller']","['GB', 'IN']",,tt10661848,5.8,11731.0,12.421,6.4,0.5
2372,5603,tm983466,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,"A cheap, powerful drug emerges during a recession, igniting a moral panic fueled by racism.  Explore the complex history of crack in the 1980s.",2021,,89,"['documentation', 'crime', 'history']",['US'],,tt13649700,6.7,3324.0,13.076,6.6,0.3333333333333333
2377,5636,tm1150800,Amandla,MOVIE,"Amandla is an anti-apartheid resistance slogan and means power. Apartheid in South Africa is still in full force when, in 1987, the two brothers Impi and Nkosana grew up on a farm as the sons of servants. The white owners are liberal people who aren't too particular about racial segregation. Black Africans have it relatively good there. Even a tender love bond develops between Impi and the blond daughter Elizabeth. But they have to be on their guard when neighboring farmers come to visit. When three racist upstart Boers arrive on the farm one day, tragic incidents occur with terrible consequences. The two Zulu boys are now on their own. Several years after surviving this childhood tragedy, the now grown brothers each find themselves on the opposing sides of the law. One is a gangster, the other is a police officer. A heinous gang crime tests their loyalty to one another.",2022,,106,"['drama', 'crime']","['CA', 'ZA']",,tt5343008,5.5,391.0,2.709,6.8,0.5
